CustomerKey,GeographyKey,First Name,LastName,Full Name,Gender,DateFirstPurchase,Customer City
26427,37,Alicia,Xie,Alicia Xie,Female,2023-11-20,Seaford
26428,33,Colin,Ma,Colin Ma,Male,2023-09-16,Cranbourne
26429,28,Reginald,Ortega,Reginald Ortega,Male,2022-05-28,Cloverdale
26430,30,Paula,Sanz,Paula Sanz,Female,2023-09-22,Perth
26431,5,Shaun,Rai,Shaun Rai,Male,2023-12-15,Lane Cove
26432,25,Isabel,Simmons,Isabel Simmons,Female,2023-04-26,Hervey Bay
26433,15,Nelson,Rubio,Nelson Rubio,Male,2022-05-10,Silverwater
26434,18,Mallory,Romero,Mallory Romero,Female,2023-06-21,Sydney
26435,32,Yolanda,Goel,Yolanda Goel,Female,2022-05-26,Bendigo
26436,32,Briana,Carlson,Briana Carlson,Female,2022-05-05,Bendigo
26437,26,Tiffany,Zhu,Tiffany Zhu,Female,2022-05-26,Rockhampton
26438,7,Alisha,Shen,Alisha Shen,Female,2022-05-11,Malabar
26439,21,Isaac,Morris,Isaac Morris,Male,2022-05-04,Caloundra
26440,35,Devin,Green,Devin Green,Male,2022-05-17,Melbourne
26441,26,Randy,Lu,Randy Lu,Male,2023-12-22,Rockhampton
26442,8,Barbara,Huang,Barbara Huang,Female,2022-05-04,Matraville
26443,27,Kathryn,She,Kathryn She,Female,2022-05-16,Townsville
26444,11,Pamela,Lopez,Pamela Lopez,Female,2022-05-22,North Ryde
26445,21,Aidan,Foster,Aidan Foster,Male,2022-05-19,Caloundra
26446,9,Jamie,Muñoz,Jamie Muñoz,Male,2024-01-24,Milsons Point
26447,26,Noah,Russell,Noah Russell,Male,2022-06-05,Rockhampton
26448,611,Kara,Yuan,Kara Yuan,Female,2023-08-26,Bremerton
26449,60,Jared,Gray,Jared Gray,Male,2023-03-27,Port Hammond
26450,548,Lauren,Ramirez,Lauren Ramirez,Female,2023-10-15,Salem
26451,641,Mariah,Perry,Mariah Perry,Female,2023-07-15,Spokane
26452,383,James,Martinez,James Martinez,Male,2023-04-11,West Covina
26453,546,Cole,Peterson,Cole Peterson,Male,2023-10-08,Oregon City
26454,634,Sebastian,Cox,Sebastian Cox,Male,2023-07-27,Redmond
26455,623,Samuel,Carter,Samuel Carter,Male,2023-05-28,Kirkland
26456,60,Xavier,Peterson,Xavier Peterson,Male,2023-11-20,Port Hammond
26457,553,Sydney,Moore,Sydney Moore,Female,2023-03-11,Woodburn
26458,314,Ryan,Moore,Ryan Moore,Male,2023-06-07,Daly City
26459,632,Angelica,Hayes,Angelica Hayes,Female,2023-08-26,Port Orchard
26460,552,Gabriella,Cook,Gabriella Cook,Female,2024-01-16,W. Linn
26461,59,Brooke,Howard,Brooke Howard,Female,2023-12-31,Oak Bay
26462,609,Lauren,Kelly,Lauren Kelly,Female,2023-09-15,Bellingham
26463,609,Alexa,Rogers,Alexa Rogers,Female,2023-09-26,Bellingham
26464,631,Alexandria,Griffin,Alexandria Griffin,Female,2023-10-28,Olympia
26465,336,Andrea,Evans,Andrea Evans,Female,2023-03-14,Lincoln Acres
26466,536,Kevin,Turner,Kevin Turner,Male,2023-06-03,Beaverton
26467,339,Nicole,Brooks,Nicole Brooks,Female,2023-12-01,Mill Valley
26468,345,Alyssa,Brown,Alyssa Brown,Female,2023-02-08,Newport Beach
26469,299,Joy,Alvarez,Joy Alvarez,Female,2023-03-05,Berkeley
26470,339,Marcus,Cooper,Marcus Cooper,Male,2023-03-15,Mill Valley
26471,358,Edward,Perez,Edward Perez,Male,2023-08-28,San Carlos
26472,372,David,Hughes,David Hughes,Male,2023-03-20,Spring Valley
26473,548,Anna,Wood,Anna Wood,Female,2023-08-05,Salem
26474,60,Mackenzie,Morris,Mackenzie Morris,Female,2023-07-25,Port Hammond
26475,345,Isabella,Gonzalez,Isabella Gonzalez,Female,2023-06-17,Newport Beach
26476,315,Jordan,Jai,Jordan Jai,Male,2023-08-07,Downey
26477,302,Joel,Rana,Joel Rana,Male,2023-10-08,Burlingame
26478,314,Sara,Collins,Sara Collins,Female,2023-07-17,Daly City
26479,310,Katherine,Cook,Katherine Cook,Female,2023-10-07,Colma
26480,347,Jacqueline,Patterson,Jacqueline Patterson,Female,2023-02-13,Novato
26481,331,Luke,Young,Luke Young,Male,2022-04-19,La Jolla
26482,62,Sydney,Hill,Sydney Hill,Female,2022-05-20,Royal Oak
26483,315,Taylor,Ward,Taylor Ward,Female,2023-07-22,Downey
26484,298,Fernando,Patterson,Fernando Patterson,Male,2022-04-28,Bellflower
26485,635,Jason,Bryant,Jason Bryant,Male,2022-04-01,Renton
26486,338,Andrea,Cook,Andrea Cook,Female,2022-04-24,Los Angeles
26487,536,Vincent,Ma,Vincent Ma,Male,2022-04-16,Beaverton
26488,49,Julia,Rodriguez,Julia Rodriguez,Female,2023-02-23,Cliffside
26489,300,Jordan,Collins,Jordan Collins,Male,2023-02-02,Beverly Hills
26490,385,Antonio,Simmons,Antonio Simmons,Male,2022-04-14,Woodland Hills
26491,609,Riley,Sanchez,Riley Sanchez,Female,2022-05-09,Bellingham
26492,310,Ryan,Rodriguez,Ryan Rodriguez,Male,2023-04-23,Colma
26493,609,Lawrence,Ramos,Lawrence Ramos,Male,2023-02-17,Bellingham
26494,312,Nicholas,White,Nicholas White,Male,2023-10-05,Coronado
26495,49,Allison,Baker,Allison Baker,Female,2023-09-15,Cliffside
26496,70,Cassidy,Griffin,Cassidy Griffin,Female,2022-05-26,Westminster
26497,618,Karen,Sanchez,Karen Sanchez,Female,2023-09-30,Issaquah
26498,635,Ethan,Hayes,Ethan Hayes,Male,2023-06-18,Renton
26499,298,Renee,Ruiz,Renee Ruiz,Female,2022-05-17,Bellflower
26500,300,Billy,Ruiz,Billy Ruiz,Male,2023-09-07,Beverly Hills
26501,310,Allison,Parker,Allison Parker,Female,2023-10-04,Colma
26502,311,Taylor,Brown,Taylor Brown,Female,2023-09-04,Concord
26503,55,Jeremiah,Townsend,Jeremiah Townsend,Male,2022-06-03,Newton
26504,62,Jennifer,Robinson,Jennifer Robinson,Female,2022-06-14,Royal Oak
26505,62,Jennifer,Wright,Jennifer Wright,Female,2023-02-04,Royal Oak
26506,607,Ruth,Srini,Ruth Srini,Female,2023-02-23,Ballard
26507,612,Abhijit,Thakur,Abhijit Thakur,Female,2023-06-02,Burien
26508,618,Marcus,Ross,Marcus Ross,Male,2023-05-10,Issaquah
26509,642,Seth,Taylor,Seth Taylor,Male,2022-05-19,Tacoma
26510,335,Jack,Scott,Jack Scott,Male,2022-05-23,Lemon Grove
26511,385,Charles,Weisman,Charles Weisman,Male,2022-05-21,Woodland Hills
26512,52,Christina,Cooper,Christina Cooper,Female,2022-06-06,Langley
26513,609,Stacy,Moreno,Stacy Moreno,Female,2022-05-02,Bellingham
26514,326,Cameron,Powell,Cameron Powell,Male,2023-06-17,Grossmont
26515,326,Zoe,Watson,Zoe Watson,Female,2023-08-21,Grossmont
26516,329,Jill,Perry,Jill Perry,Female,2023-07-13,Imperial Beach
26517,329,Melanie,Griffin,Melanie Griffin,Female,2023-03-21,Imperial Beach
26518,337,Marcus,Lee,Marcus Lee,Male,2023-10-11,Long Beach
26519,374,Brianna,Wood,Brianna Wood,Female,2023-08-26,Torrance
26520,614,Chloe,Ramirez,Chloe Ramirez,Female,2022-05-24,Edmonds
26521,633,Nathan,Taylor,Nathan Taylor,Male,2022-05-07,Puyallup
26522,641,Logan,Thompson,Logan Thompson,Male,2023-08-06,Spokane
26523,299,Casey,Raji,Casey Raji,Female,2023-10-18,Berkeley
26524,329,Anthony,Robinson,Anthony Robinson,Male,2023-12-19,Imperial Beach
26525,383,Jeremy,Bell,Jeremy Bell,Male,2023-09-16,West Covina
26526,334,Blake,Coleman,Blake Coleman,Male,2023-10-24,Lakewood
26527,43,Oscar,Hayes,Oscar Hayes,Male,2023-07-28,Burnaby
26528,614,Samuel,Garcia,Samuel Garcia,Male,2023-12-29,Edmonds
26529,69,Jasmine,Davis,Jasmine Davis,Female,2022-07-21,Victoria
26530,542,Riley,Morgan,Riley Morgan,Female,2022-05-23,Lake Oswego
26531,302,Jeremy,Reed,Jeremy Reed,Male,2023-05-23,Burlingame
26532,311,Angela,Barnes,Angela Barnes,Female,2022-05-24,Concord
26533,52,Xavier,Mitchell,Xavier Mitchell,Male,2022-08-29,Langley
26534,348,Fernando,Smith,Fernando Smith,Male,2022-05-06,Oakland
26535,632,Kelly,Perry,Kelly Perry,Female,2023-09-09,Port Orchard
26536,325,Katherine,Thomas,Katherine Thomas,Female,2022-05-10,Glendale
26537,644,Wyatt,Perez,Wyatt Perez,Male,2022-05-18,Walla Walla
26538,298,Warren,Black,Warren Black,Male,2022-05-19,Bellflower
26539,302,Faith,Hayes,Faith Hayes,Female,2022-05-12,Burlingame
26540,310,Jada,Sanchez,Jada Sanchez,Female,2022-05-29,Colma
26541,311,Alexis,Butler,Alexis Butler,Female,2023-05-19,Concord
26542,607,Jamie,Torres,Jamie Torres,Male,2023-04-13,Ballard
26543,21,Susan,Guo,Susan Guo,Female,2023-02-15,Caloundra
26544,614,Riley,Ramirez,Riley Ramirez,Female,2023-05-08,Edmonds
26545,315,Taylor,Ross,Taylor Ross,Female,2022-05-14,Downey
26546,329,Miguel,Bennett,Miguel Bennett,Male,2022-05-01,Imperial Beach
26547,7,Barbara,Beck,Barbara Beck,Female,2022-06-18,Malabar
26548,7,Casey,Suarez,Casey Suarez,Male,2022-06-23,Malabar
26549,15,Jamie,Sanz,Jamie Sanz,Male,2022-06-25,Silverwater
26550,612,Alex,Morris,Alex Morris,Male,2023-08-03,Burien
26551,545,Noah,Moore,Noah Moore,Male,2023-02-13,Milwaukie
26552,631,Judith,Turner,Judith Turner,Female,2023-06-21,Olympia
26553,634,Kayla,Powell,Kayla Powell,Female,2023-12-14,Redmond
26554,301,Michael,Garcia,Michael Garcia,Male,2023-11-01,Burbank
26555,345,Jeremy,Perry,Jeremy Perry,Male,2023-08-15,Newport Beach
26556,539,Jeremy,Cooper,Jeremy Cooper,Male,2023-05-18,Corvallis
26557,312,Katelyn,Morgan,Katelyn Morgan,Female,2023-05-11,Coronado
26558,28,Holly,Garcia,Holly Garcia,Female,2023-07-09,Cloverdale
26559,3,Marshall,Ye,Marshall Ye,Male,2023-05-15,Darlinghurst
26560,10,Lindsey,Shen,Lindsey Shen,Female,2022-06-10,Newcastle
26561,32,Hannah,Lewis,Hannah Lewis,Female,2022-06-12,Bendigo
26562,2,Edward,Wilson,Edward Wilson,Male,2022-06-12,Coffs Harbour
26563,40,Keith,She,Keith She,Male,2022-06-29,Warrnambool
26564,32,Franklin,Chen,Franklin Chen,Male,2024-01-28,Bendigo
26565,2,Gabriel,Mitchell,Gabriel Mitchell,Male,2023-12-31,Coffs Harbour
26566,39,Crystal,Chen,Crystal Chen,Female,2022-06-08,Sunbury
26567,6,Michele,Rai,Michele Rai,Female,2022-06-07,Lavender Bay
26568,38,Nancy,Kovar,Nancy Kovar,Female,2022-06-15,South Melbourne
26569,25,Michelle,Sanchez,Michelle Sanchez,Female,2022-06-15,Hervey Bay
26570,18,Hunter,Gonzales,Hunter Gonzales,Male,2022-06-18,Sydney
26571,22,Lacey,Pal,Lacey Pal,Female,2022-06-14,East Brisbane
26572,66,Jessica,Russell,Jessica Russell,Female,2022-10-31,Sooke
26573,641,Samantha,Clark,Samantha Clark,Female,2023-02-04,Spokane
26574,300,Jordan,Allen,Jordan Allen,Male,2023-11-10,Beverly Hills
26575,302,Toni,Gonzalez,Toni Gonzalez,Female,2022-05-10,Burlingame
26576,335,Kaitlyn,Robinson,Kaitlyn Robinson,Female,2023-05-31,Lemon Grove
26577,339,Cindy,Edwards,Cindy Edwards,Female,2023-06-01,Mill Valley
26578,339,Jeremy,White,Jeremy White,Male,2023-10-28,Mill Valley
26579,369,Hunter,Hayes,Hunter Hayes,Male,2022-05-23,Santa Monica
26580,548,Paige,Ramirez,Paige Ramirez,Female,2024-01-03,Salem
26581,609,Mariah,Patterson,Mariah Patterson,Female,2022-05-22,Bellingham
26582,49,Fernando,Moore,Fernando Moore,Male,2022-11-21,Cliffside
26583,369,James,Patterson,James Patterson,Male,2023-07-15,Santa Monica
26584,644,Benjamin,Alexander,Benjamin Alexander,Male,2023-01-29,Walla Walla
26585,10,Alejandro,Xu,Alejandro Xu,Male,2022-05-31,Newcastle
26586,611,Alexandra,Baker,Alexandra Baker,Female,2023-07-16,Bremerton
26587,13,Mario,Johnsen,Mario Johnsen,Male,2022-06-06,Port Macquarie
26588,30,Dustin,Pal,Dustin Pal,Male,2022-07-09,Perth
26589,13,Julie,Tang,Julie Tang,Female,2022-07-28,Port Macquarie
26590,3,Jorge,Guo,Jorge Guo,Male,2023-10-17,Darlinghurst
26591,34,Aimee,Chen,Aimee Chen,Female,2022-07-18,Geelong
26592,39,Brenda,Lopez,Brenda Lopez,Female,2023-05-26,Sunbury
26593,329,Eduardo,Campbell,Eduardo Campbell,Male,2023-12-18,Imperial Beach
26594,348,Melissa,Wood,Melissa Wood,Female,2023-06-07,Oakland
26595,623,Alyssa,Bailey,Alyssa Bailey,Female,2024-01-05,Kirkland
26596,343,Antonio,Hayes,Antonio Hayes,Male,2023-06-09,National City
26597,648,Madison,Lewis,Madison Lewis,Female,2024-01-09,Yakima
26598,642,Charles,Adams,Charles Adams,Male,2023-02-04,Tacoma
26599,385,Allison,Reed,Allison Reed,Female,2023-02-11,Woodland Hills
26600,355,Michelle,Gray,Michelle Gray,Female,2022-05-15,Redwood City
26601,347,Kyle,Gonzalez,Kyle Gonzalez,Male,2022-05-18,Novato
26602,335,Noah,Yang,Noah Yang,Male,2022-06-08,Lemon Grove
26603,302,Sheila,Ruiz,Sheila Ruiz,Female,2022-06-08,Burlingame
26604,359,Elizabeth,West,Elizabeth West,Female,2022-06-13,San Diego
26605,338,Brandon,Foster,Brandon Foster,Male,2024-01-25,Los Angeles
26606,633,Hannah,Harris,Hannah Harris,Female,2022-06-08,Puyallup
26607,299,Natalie,Powell,Natalie Powell,Female,2022-06-22,Berkeley
26608,300,Aaron,Nelson,Aaron Nelson,Male,2022-06-24,Beverly Hills
26609,536,Abigail,Kelly,Abigail Kelly,Female,2022-06-17,Beaverton
26610,345,Mary,Perez,Mary Perez,Female,2022-06-21,Newport Beach
26611,311,Kayla,Henderson,Kayla Henderson,Female,2022-06-06,Concord
26612,299,Janet,Romero,Janet Romero,Female,2023-10-20,Berkeley
26613,302,Priscilla,Lal,Priscilla Lal,Female,2024-01-19,Burlingame
26614,637,Richard,Robinson,Richard Robinson,Male,2022-06-16,Seattle
26615,60,David,Powell,David Powell,Male,2022-11-07,Port Hammond
26616,536,Colin,Goel,Colin Goel,Male,2022-06-17,Beaverton
26617,369,Isaiah,Peterson,Isaiah Peterson,Male,2022-06-10,Santa Monica
26618,368,Amanda,Morris,Amanda Morris,Female,2022-06-03,Santa Cruz
26619,631,Thomas,Hill,Thomas Hill,Male,2022-06-01,Olympia
26620,63,Isabella,Green,Isabella Green,Female,2021-01-27,Shawnee
26621,536,Sarah,Wood,Sarah Wood,Female,2023-10-01,Beaverton
26622,614,Jan,Howard,Jan Howard,Female,2022-06-12,Edmonds
26623,618,Alexandra,Ross,Alexandra Ross,Female,2022-06-20,Issaquah
26624,637,Elizabeth,Russell,Elizabeth Russell,Female,2022-06-26,Seattle
26625,553,Lauren,Barnes,Lauren Barnes,Female,2022-06-21,Woodburn
26626,302,Dalton,Taylor,Dalton Taylor,Male,2022-06-05,Burlingame
26627,312,Jose,Alexander,Jose Alexander,Male,2022-06-24,Coronado
26628,641,Lucas,Lee,Lucas Lee,Male,2023-05-12,Spokane
26629,53,Miranda,Price,Miranda Price,Female,2021-02-16,Metchosin
26630,64,Vanessa,Powell,Vanessa Powell,Female,2021-04-21,Shawnee
26631,345,Isaiah,Stewart,Isaiah Stewart,Male,2022-06-09,Newport Beach
26632,609,Isabella,Moore,Isabella Moore,Female,2022-06-15,Bellingham
26633,338,Gabrielle,Ward,Gabrielle Ward,Female,2022-06-01,Los Angeles
26634,347,Devin,Walker,Devin Walker,Male,2022-05-31,Novato
26635,326,Jasmine,Harris,Jasmine Harris,Female,2022-06-09,Grossmont
26636,539,Miguel,Walker,Miguel Walker,Male,2023-07-26,Corvallis
26637,316,Thomas,Robinson,Thomas Robinson,Male,2024-01-02,El Cajon
26638,642,Olivia,Flores,Olivia Flores,Female,2022-06-10,Tacoma
26639,311,Riley,Diaz,Riley Diaz,Female,2023-08-04,Concord
26640,49,Eduardo,Lopez,Eduardo Lopez,Male,2021-04-28,Cliffside
26641,298,Arturo,Xie,Arturo Xie,Male,2022-06-05,Bellflower
26642,552,Gabrielle,Evans,Gabrielle Evans,Female,2022-06-06,W. Linn
26643,66,Benjamin,Miller,Benjamin Miller,Male,2021-05-27,Sooke
26644,632,Jenna,Hernandez,Jenna Hernandez,Female,2022-06-17,Port Orchard
26645,311,Morgan,Richardson,Morgan Richardson,Female,2022-06-03,Concord
26646,348,Jordyn,Perry,Jordyn Perry,Female,2022-06-17,Oakland
26647,368,Jasmine,Simmons,Jasmine Simmons,Female,2022-06-26,Santa Cruz
26648,300,Riley,Rogers,Riley Rogers,Female,2023-11-05,Beverly Hills
26649,311,Emily,Perry,Emily Perry,Female,2022-05-30,Concord
26650,336,Kevin,Collins,Kevin Collins,Male,2022-06-16,Lincoln Acres
26651,39,Gregory,Nara,Gregory Nara,Male,2022-07-22,Sunbury
26652,36,Bruce,Moreno,Bruce Moreno,Male,2022-07-07,Melton
26653,2,Kaylee,Allen,Kaylee Allen,Female,2022-07-12,Coffs Harbour
26654,32,Kathleen,Jimenez,Kathleen Jimenez,Female,2022-07-28,Bendigo
26655,27,Kelvin,Sharma,Kelvin Sharma,Male,2022-07-22,Townsville
26656,23,Amanda,Hall,Amanda Hall,Female,2022-07-21,Gold Coast
26657,39,Lucas,Hughes,Lucas Hughes,Male,2022-07-09,Sunbury
26658,32,Darryl,Liang,Darryl Liang,Male,2022-07-14,Bendigo
26659,24,Katrina,Yuan,Katrina Yuan,Female,2024-01-11,Hawthorne
26660,22,Kern,Sutton,Kern Sutton,Male,2022-07-25,East Brisbane
26661,14,Dawn,Zhu,Dawn Zhu,Female,2022-07-24,Rhodes
26662,40,Lori,Alvarez,Lori Alvarez,Female,2022-08-02,Warrnambool
26663,30,Joanna,Serrano,Joanna Serrano,Female,2022-08-19,Perth
26664,8,Amy,Zhu,Amy Zhu,Female,2023-03-27,Matraville
26665,3,Jésus,Vazquez,Jésus Vazquez,Male,2023-05-25,Darlinghurst
26666,31,Ashlee,Beck,Ashlee Beck,Female,2022-08-24,Hobart
26667,36,Jillian,Patel,Jillian Patel,Female,2022-08-02,Melton
26668,6,Toni,Madan,Toni Madan,Female,2023-04-04,Lavender Bay
26669,24,Curtis,Zeng,Curtis Zeng,Male,2023-05-15,Hawthorne
26670,34,Jerry,Johnsen,Jerry Johnsen,Male,2023-06-05,Geelong
26671,26,Arthur,Patel,Arthur Patel,Male,2023-10-05,Rockhampton
26672,12,Kelli,Sharma,Kelli Sharma,Female,2023-10-26,North Sydney
26673,40,Austin,Alexander,Austin Alexander,Male,2022-08-17,Warrnambool
26674,307,Ashley,Jackson,Ashley Jackson,Female,2023-07-18,Chula Vista
26675,358,Natalie,King,Natalie King,Female,2023-07-19,San Carlos
26676,335,Emily,Jenkins,Emily Jenkins,Female,2022-06-11,Lemon Grove
26677,338,William,Johnson,William Johnson,Male,2023-09-19,Los Angeles
26678,54,Miranda,Hughes,Miranda Hughes,Female,2023-08-02,N. Vancouver
26679,635,Noah,Perry,Noah Perry,Male,2023-07-15,Renton
26680,627,Melissa,Powell,Melissa Powell,Female,2023-04-30,Marysville
26681,337,Zachary,Jackson,Zachary Jackson,Male,2022-06-20,Long Beach
26682,54,Richard,Diaz,Richard Diaz,Male,2023-08-16,N. Vancouver
26683,68,Mariah,Simmons,Mariah Simmons,Female,2021-05-04,Vancouver
26684,299,Dustin,Andersen,Dustin Andersen,Male,2022-06-12,Berkeley
26685,345,Noah,Baker,Noah Baker,Male,2023-10-12,Newport Beach
26686,50,Christian,Washington,Christian Washington,Male,2023-10-20,Haney
26687,609,Marshall,Xu,Marshall Xu,Male,2023-07-02,Bellingham
26688,611,Brittney,Xu,Brittney Xu,Female,2023-03-30,Bremerton
26689,299,Arthur,Gill,Arthur Gill,Male,2023-08-05,Berkeley
26690,301,Alexia,Bennett,Alexia Bennett,Female,2023-05-26,Burbank
26691,301,Tina,Suri,Tina Suri,Female,2023-02-19,Burbank
26692,60,Isabella,Brown,Isabella Brown,Female,2021-06-07,Port Hammond
26693,68,Charles,Perez,Charles Perez,Male,2023-03-03,Vancouver
26694,609,Aaron,Hughes,Aaron Hughes,Male,2022-07-16,Bellingham
26695,336,Jocelyn,Diaz,Jocelyn Diaz,Female,2022-07-04,Lincoln Acres
26696,609,Robyn,Suarez,Robyn Suarez,Female,2023-04-28,Bellingham
26697,300,Manuel,Arun,Manuel Arun,Male,2023-05-02,Beverly Hills
26698,329,Brooke,Rivera,Brooke Rivera,Female,2022-07-26,Imperial Beach
26699,49,Joan,Coleman,Joan Coleman,Female,2023-04-30,Cliffside
26700,50,Sydney,Ramirez,Sydney Ramirez,Female,2023-04-26,Haney
26701,63,Katherine,Hill,Katherine Hill,Female,2023-04-02,Shawnee
26702,609,Cynthia,Arun,Cynthia Arun,Female,2023-06-23,Bellingham
26703,546,Wyatt,Miller,Wyatt Miller,Male,2022-07-15,Oregon City
26704,300,Frank,Alvarez,Frank Alvarez,Male,2023-11-12,Beverly Hills
26705,361,Eric,Jenkins,Eric Jenkins,Male,2022-07-13,San Gabriel
26706,68,Bailey,Mitchell,Bailey Mitchell,Female,2023-03-13,Vancouver
26707,300,Sydney,Brooks,Sydney Brooks,Female,2023-07-19,Beverly Hills
26708,307,Katherine,Washington,Katherine Washington,Female,2022-06-30,Chula Vista
26709,331,Mary,King,Mary King,Female,2023-10-10,La Jolla
26710,361,Jan,Green,Jan Green,Female,2022-07-16,San Gabriel
26711,301,Mya,Bryant,Mya Bryant,Female,2022-07-11,Burbank
26712,359,Ashley,Wilson,Ashley Wilson,Female,2023-07-31,San Diego
26713,312,Stephanie,Edwards,Stephanie Edwards,Female,2023-06-05,Coronado
26714,607,Angela,Long,Angela Long,Female,2023-05-18,Ballard
26715,348,Gabriella,Bell,Gabriella Bell,Female,2023-10-09,Oakland
26716,59,Megan,Smith,Megan Smith,Female,2023-11-28,Oak Bay
26717,536,David,Simpson,David Simpson,Male,2022-07-07,Beaverton
26718,337,Richard,Flores,Richard Flores,Male,2022-07-08,Long Beach
26719,536,Tamara,Li,Tamara Li,Female,2023-07-17,Beaverton
26720,637,Seth,Watson,Seth Watson,Male,2023-08-08,Seattle
26721,299,Paula,Jimenez,Paula Jimenez,Female,2023-08-14,Berkeley
26722,315,Alexandra,McDonald,Alexandra McDonald,Female,2023-03-02,Downey
26723,372,Devin,Kelly,Devin Kelly,Male,2022-07-25,Spring Valley
26724,548,Sydney,Edwards,Sydney Edwards,Female,2022-07-19,Salem
26725,633,Alexis,Smith,Alexis Smith,Female,2022-07-18,Puyallup
26726,614,Danielle,Rivera,Danielle Rivera,Female,2022-07-20,Edmonds
26727,545,Jose,Clark,Jose Clark,Male,2022-07-13,Milwaukie
26728,368,Elijah,Roberts,Elijah Roberts,Male,2022-07-17,Santa Cruz
26729,612,Brian,Gray,Brian Gray,Male,2022-07-03,Burien
26730,50,Rachel,Sanchez,Rachel Sanchez,Female,2023-10-07,Haney
26731,343,Ethan,Clark,Ethan Clark,Male,2022-07-30,National City
26732,358,Martin,Rienstra,Martin Rienstra,Male,2023-09-20,San Carlos
26733,609,Benjamin,Smith,Benjamin Smith,Male,2023-10-22,Bellingham
26734,618,Morgan,Powell,Morgan Powell,Female,2022-07-12,Issaquah
26735,623,Grace,White,Grace White,Female,2022-07-14,Kirkland
26736,298,Lacey,Xu,Lacey Xu,Female,2023-02-15,Bellflower
26737,648,Katherine,Young,Katherine Young,Female,2023-05-31,Yakima
26738,352,Katherine,Simmons,Katherine Simmons,Female,2023-11-30,Palo Alto
26739,10,Corey,Shen,Corey Shen,Male,2023-03-04,Newcastle
26740,23,Donald,Lopez,Donald Lopez,Male,2022-08-24,Gold Coast
26741,5,Nichole,Pal,Nichole Pal,Female,2023-08-12,Lane Cove
26742,34,James,Collins,James Collins,Male,2023-10-02,Geelong
26743,17,Derek,Chande,Derek Chande,Male,2022-08-13,St. Leonards
26744,21,Mitchell,Yuan,Mitchell Yuan,Male,2022-07-31,Caloundra
26745,30,Valerie,Huang,Valerie Huang,Female,2022-08-22,Perth
26746,20,Amber,Adams,Amber Adams,Female,2022-08-07,Brisbane
26747,12,Candice,Cai,Candice Cai,Female,2022-08-14,North Sydney
26748,28,Stacey,She,Stacey She,Female,2022-08-11,Cloverdale
26749,25,Rafael,Sun,Rafael Sun,Male,2022-08-03,Hervey Bay
26750,6,Randall,Alvarez,Randall Alvarez,Male,2022-09-22,Lavender Bay
26751,19,Mallory,Serrano,Mallory Serrano,Female,2022-09-16,Wollongong
26752,30,Henry,Perez,Henry Perez,Male,2022-08-28,Perth
26753,2,Summer,Patel,Summer Patel,Female,2022-08-28,Coffs Harbour
26754,36,Candice,Zimmerman,Candice Zimmerman,Female,2022-09-18,Melton
26755,13,Brendan,Jai,Brendan Jai,Male,2023-12-14,Port Macquarie
26756,27,Brooke,Gray,Brooke Gray,Female,2023-09-22,Townsville
26757,33,Evan,Rivera,Evan Rivera,Male,2022-09-18,Cranbourne
26758,8,Damien,Zhang,Damien Zhang,Male,2022-09-24,Matraville
26759,21,Hailey,Allen,Hailey Allen,Female,2023-07-16,Caloundra
26760,40,Katherine,Butler,Katherine Butler,Female,2022-09-10,Warrnambool
26761,23,Tabitha,Prasad,Tabitha Prasad,Female,2022-09-14,Gold Coast
26762,38,Rachael,Perez,Rachael Perez,Female,2023-04-30,South Melbourne
26763,4,Grant,Shen,Grant Shen,Male,2022-09-08,Goulburn
26764,4,Alvin,Li,Alvin Li,Male,2022-08-30,Goulburn
26765,8,Dominique,Chandra,Dominique Chandra,Female,2023-03-13,Matraville
26766,13,Jodi,Andersen,Jodi Andersen,Female,2023-11-13,Port Macquarie
26767,14,Alisha,Goel,Alisha Goel,Female,2022-09-08,Rhodes
26768,11,Cristina,Shen,Cristina Shen,Female,2022-09-07,North Ryde
26769,17,Holly,Sai,Holly Sai,Female,2023-09-02,St. Leonards
26770,22,Katie,Ashe,Katie Ashe,Female,2023-10-03,East Brisbane
